0	-53088.3
1	-53088.4
2	-53088.5
3	-53088.7
4	-53088.9
5	-53089.2
6	-53089.6
7	-53090
8	-53090.4
9	-53090.9
10	-53091.5
11	-53092.1
12	-53092.7
13	-53093.4
14	-53094.2
15	-53094.9
16	-53095.7
17	-53096.5
18	-53097.4
19	-53098.2
20	-53099.1
21	-53100
22	-53100.9
23	-53101.8
24	-53102.7
25	-53103.6
26	-53104.5
27	-53105.4
28	-53106.3
29	-53107.1
30	-53108
31	-53108.8
32	-53109.6
33	-53110.3
34	-53111
35	-53111.7
36	-53112.3
37	-53112.9
38	-53113.4
39	-53113.9
40	-53114.4
41	-53114.8
42	-53115.1
43	-53115.4
44	-53115.6
45	-53115.8
46	-53115.9
47	-53115.9
48	-53115.9
49	-53115.9
50	-53115.7
51	-53115.6
52	-53115.3
53	-53115
54	-53114.7
55	-53114.3
56	-53113.9
57	-53113.4
58	-53112.8
59	-53112.2
60	-53111.6
61	-53111
62	-53110.2
63	-53109.5
64	-53108.8
65	-53108
66	-53107.1
67	-53106.3
68	-53105.5
69	-53104.6
70	-53103.7
71	-53102.8
72	-53102
73	-53101.1
74	-53100.2
75	-53099.3
76	-53098.5
77	-53097.7
78	-53096.8
79	-53096
80	-53095.3
81	-53094.5
82	-53093.8
83	-53093.1
84	-53092.5
85	-53091.9
86	-53091.4
87	-53090.9
88	-53090.4
89	-53090
90	-53089.6
91	-53089.3
92	-53089.1
93	-53088.9
94	-53088.7
95	-53088.6
96	-53088.6
97	-53088.6
98	-53088.7
99	-53088.8
100	-53089
101	-53089.3
102	-53089.6
103	-53089.9
104	-53090.3
105	-53090.8
106	-53091.3
107	-53091.8
108	-53092.4
109	-53093.1
110	-53093.7
111	-53094.5
112	-53095.2
113	-53096
114	-53096.8
115	-53097.6
116	-53098.4
117	-53099.3
118	-53100.2
119	-53101
120	-53101.9
121	-53102.8
122	-53103.7
123	-53104.6
124	-53105.5
125	-53106.3
126	-53107.2
127	-53108
128	-53108.8
129	-53109.6
130	-53110.4
131	-53111.1
132	-53111.8
133	-53112.4
134	-53113
135	-53113.6
136	-53114.1
137	-53114.6
138	-53115
139	-53115.3
140	-53115.6
141	-53115.9
142	-53116.1
143	-53116.2
144	-53116.3
145	-53116.3
146	-53116.3
147	-53116.2
148	-53116
149	-53115.8
150	-53115.5
151	-53115.2
152	-53114.8
153	-53114.4
154	-53113.9
155	-53113.3
156	-53112.7
157	-53112.1
158	-53111.4
159	-53110.7
160	-53110
161	-53109.2
162	-53108.4
163	-53107.5
164	-53106.7
165	-53105.8
166	-53104.9
167	-53104
168	-53103.1
169	-53102.1
170	-53101.2
171	-53100.3
172	-53099.4
173	-53098.5
174	-53097.6
175	-53096.8
176	-53096
177	-53095.2
178	-53094.4
179	-53093.6
180	-53093
181	-53092.3
182	-53091.7
183	-53091.1
184	-53090.6
185	-53090.1
186	-53089.7
187	-53089.4
188	-53089.1
189	-53088.8
190	-53088.7
191	-53088.6
192	-53088.5
193	-53088.5
194	-53088.6
195	-53088.7
196	-53088.9
197	-53089.1
198	-53089.4
199	-53089.8
200	-53090.2
201	-53090.7
202	-53091.2
203	-53091.8
204	-53092.4
205	-53093.1
206	-53093.8
207	-53094.5
208	-53095.3
209	-53096.1
210	-53097
211	-53097.8
212	-53098.7
213	-53099.6
214	-53100.5
215	-53101.4
216	-53102.3
217	-53103.2
218	-53104.1
219	-53105
220	-53105.9
221	-53106.8
222	-53107.7
223	-53108.5
224	-53109.3
225	-53110.1
226	-53110.8
227	-53111.5
228	-53112.2
229	-53112.8
230	-53113.3
231	-53113.9
232	-53114.3
233	-53114.7
234	-53115.1
235	-53115.4
236	-53115.7
237	-53115.9
238	-53116
239	-53116.1
240	-53116.1
241	-53116
242	-53115.9
243	-53115.8
244	-53115.6
245	-53115.3
246	-53114.9
247	-53114.6
248	-53114.1
249	-53113.6
250	-53113.1
251	-53112.5
252	-53111.9
253	-53111.2
254	-53110.5
255	-53109.8
256	-53109
257	-53108.2
258	-53107.4
259	-53106.5
260	-53105.6
261	-53104.8
262	-53103.9
263	-53103
264	-53102.1
265	-53101.2
266	-53100.3
267	-53099.4
268	-53098.5
269	-53097.7
270	-53096.8
271	-53096
272	-53095.2
273	-53094.5
274	-53093.8
275	-53093.1
276	-53092.4
277	-53091.8
278	-53091.2
279	-53090.7
280	-53090.2
281	-53089.8
282	-53089.4
283	-53089.1
284	-53088.8
285	-53088.6
286	-53088.5
287	-53088.4
288	-53088.3
289	-53088.4
290	-53088.4
291	-53088.6
292	-53088.8
293	-53089
294	-53089.3
295	-53089.7
296	-53090.1
297	-53090.5
298	-53091.1
299	-53091.6
300	-53092.2
301	-53092.9
302	-53093.5
303	-53094.2
304	-53095
305	-53095.8
306	-53096.6
307	-53097.4
308	-53098.3
309	-53099.1
310	-53100
311	-53100.9
312	-53101.8
313	-53102.7
314	-53103.6
315	-53104.5
316	-53105.4
317	-53106.3
318	-53107.1
319	-53108
320	-53108.8
321	-53109.6
322	-53110.3
323	-53111
324	-53111.7
325	-53112.4
326	-53113
327	-53113.5
328	-53114.1
329	-53114.5
330	-53114.9
331	-53115.3
332	-53115.6
333	-53115.8
334	-53116
335	-53116.2
336	-53116.2
337	-53116.2
338	-53116.2
339	-53116.1
340	-53115.9
341	-53115.7
342	-53115.4
343	-53115.1
344	-53114.7
345	-53114.3
346	-53113.8
347	-53113.2
348	-53112.6
349	-53112
350	-53111.3
351	-53110.6
352	-53109.8
353	-53109.1
354	-53108.2
355	-53107.4
356	-53106.5
357	-53105.7
358	-53104.8
359	-53103.9
360	-53103
361	-53102
362	-53101.1
363	-53100.2
364	-53099.3
365	-53098.4
366	-53097.6
367	-53096.7
368	-53095.9
369	-53095.1
370	-53094.4
371	-53093.6
372	-53093
373	-53092.3
374	-53091.7
375	-53091.2
376	-53090.7
377	-53090.2
378	-53089.8
379	-53089.5
380	-53089.2
381	-53089
382	-53088.8
383	-53088.7
384	-53088.7
385	-53088.7
386	-53088.8
387	-53088.9
388	-53089.1
389	-53089.3
390	-53089.7
391	-53090
392	-53090.5
393	-53090.9
394	-53091.5
395	-53092
396	-53092.7
397	-53093.3
398	-53094
399	-53094.8
400	-53095.5
401	-53096.3
402	-53097.2
403	-53098
404	-53098.9
405	-53099.8
406	-53100.7
407	-53101.6
408	-53102.5
409	-53103.4
410	-53104.3
411	-53105.2
412	-53106.1
413	-53106.9
414	-53107.8
415	-53108.6
416	-53109.4
417	-53110.2
418	-53110.9
419	-53111.6
420	-53112.2
421	-53112.8
422	-53113.4
423	-53113.9
424	-53114.4
425	-53114.8
426	-53115.2
427	-53115.5
428	-53115.7
429	-53115.9
430	-53116
431	-53116.1
432	-53116.1
433	-53116.1
434	-53116
435	-53115.8
436	-53115.6
437	-53115.4
438	-53115
439	-53114.7
440	-53114.2
441	-53113.8
442	-53113.2
443	-53112.7
444	-53112
445	-53111.4
446	-53110.7
447	-53110
448	-53109.2
449	-53108.4
450	-53107.6
451	-53106.8
452	-53105.9
453	-53105.1
454	-53104.2
455	-53103.3
456	-53102.4
457	-53101.5
458	-53100.6
459	-53099.8
460	-53098.9
461	-53098
462	-53097.2
463	-53096.4
464	-53095.6
465	-53094.8
466	-53094.1
467	-53093.4
468	-53092.7
469	-53092.1
470	-53091.5
471	-53091
472	-53090.5
473	-53090
474	-53089.7
475	-53089.3
476	-53089
477	-53088.8
478	-53088.6
479	-53088.5
480	-53088.4
481	-53088.4
482	-53088.4
483	-53088.5
484	-53088.7
485	-53088.9
486	-53089.1
487	-53089.5
488	-53089.8
489	-53090.2
490	-53090.7
491	-53091.2
492	-53091.8
493	-53092.4
494	-53093
495	-53093.7
496	-53094.4
497	-53095.1
498	-53095.9
499	-53096.7
500	-53097.5
501	-53098.4
502	-53099.2
503	-53100.1
504	-53101
505	-53101.8
506	-53102.7
507	-53103.6
508	-53104.5
509	-53105.3
510	-53106.2
511	-53107
512	-53107.8
513	-53108.6
514	-53109.4
515	-53110.1
516	-53110.8
517	-53111.5
518	-53112.1
519	-53112.7
520	-53113.2
521	-53113.7
522	-53114.2
523	-53114.6
524	-53114.9
525	-53115.2
526	-53115.4
527	-53115.6
528	-53115.7
529	-53115.8
530	-53115.8
531	-53115.8
532	-53115.7
533	-53115.5
534	-53115.3
535	-53115
536	-53114.7
537	-53114.3
538	-53113.8
539	-53113.3
540	-53112.8
541	-53112.2
542	-53111.6
543	-53110.9
544	-53110.2
545	-53109.5
546	-53108.7
547	-53107.9
548	-53107.1
549	-53106.2
550	-53105.4
551	-53104.5
552	-53103.6
553	-53102.7
554	-53101.8
555	-53100.9
556	-53100
557	-53099.1
558	-53098.2
559	-53097.4
560	-53096.5
561	-53095.7
562	-53094.9
563	-53094.2
564	-53093.5
565	-53092.8
566	-53092.1
567	-53091.5
568	-53091
569	-53090.5
570	-53090
571	-53089.6
572	-53089.3
573	-53089
574	-53088.8
575	-53088.6
576	-53088.5
577	-53088.5
578	-53088.5
579	-53088.5
580	-53088.7
581	-53088.9
582	-53089.1
583	-53089.4
584	-53089.8
585	-53090.2
586	-53090.7
587	-53091.2
588	-53091.7
589	-53092.4
590	-53093
591	-53093.7
592	-53094.4
593	-53095.2
594	-53096
595	-53096.8
596	-53097.7
597	-53098.6
598	-53099.5
599	-53100.3
600	-53101.3
601	-53102.2
602	-53103.1
603	-53104
604	-53104.9
605	-53105.8
606	-53106.7
607	-53107.5
608	-53108.3
609	-53109.2
610	-53109.9
611	-53110.7
612	-53111.4
613	-53112.1
614	-53112.7
615	-53113.3
616	-53113.8
617	-53114.3
618	-53114.7
619	-53115.1
620	-53115.4
621	-53115.7
622	-53115.9
623	-53116.1
624	-53116.2
625	-53116.2
626	-53116.2
627	-53116.1
628	-53116
629	-53115.8
630	-53115.6
631	-53115.3
632	-53114.9
633	-53114.5
634	-53114
635	-53113.5
636	-53113
637	-53112.4
638	-53111.7
639	-53111
640	-53110.3
641	-53109.6
642	-53108.8
643	-53108
644	-53107.2
645	-53106.3
646	-53105.5
647	-53104.6
648	-53103.7
649	-53102.8
650	-53101.9
651	-53101
652	-53100.2
653	-53099.3
654	-53098.4
655	-53097.6
656	-53096.8
657	-53096
658	-53095.2
659	-53094.5
660	-53093.7
661	-53093.1
662	-53092.4
663	-53091.8
664	-53091.3
665	-53090.8
666	-53090.3
667	-53089.9
668	-53089.6
669	-53089.3
670	-53089
671	-53088.9
672	-53088.7
673	-53088.6
674	-53088.6
675	-53088.7
676	-53088.8
677	-53088.9
678	-53089.1
679	-53089.4
680	-53089.7
681	-53090.1
682	-53090.5
683	-53090.9
684	-53091.5
685	-53092
686	-53092.6
687	-53093.3
688	-53094
689	-53094.7
690	-53095.4
691	-53096.2
692	-53097
693	-53097.9
694	-53098.7
695	-53099.6
696	-53100.5
697	-53101.3
698	-53102.2
699	-53103.1
700	-53104
701	-53104.9
702	-53105.8
703	-53106.6
704	-53107.5
705	-53108.3
706	-53109.1
707	-53109.9
708	-53110.6
709	-53111.3
710	-53112
711	-53112.6
712	-53113.2
713	-53113.7
714	-53114.2
715	-53114.6
716	-53115
717	-53115.4
718	-53115.6
719	-53115.9
720	-53116
721	-53116.1
722	-53116.2
723	-53116.2
724	-53116.1
725	-53116
726	-53115.8
727	-53115.5
728	-53115.2
729	-53114.9
730	-53114.4
731	-53114
732	-53113.5
733	-53112.9
734	-53112.3
735	-53111.6
736	-53110.9
737	-53110.2
738	-53109.4
739	-53108.6
740	-53107.8
741	-53106.9
742	-53106
743	-53105.1
744	-53104.2
745	-53103.3
746	-53102.4
747	-53101.5
748	-53100.5
749	-53099.6
750	-53098.7
751	-53097.8
752	-53097
753	-53096.1
754	-53095.3
755	-53094.5
756	-53093.8
757	-53093.1
758	-53092.4
759	-53091.7
760	-53091.2
761	-53090.6
762	-53090.1
763	-53089.7
764	-53089.3
765	-53089
766	-53088.8
767	-53088.5
768	-53088.4
769	-53088.3
770	-53088.3
771	-53088.4
772	-53088.5
773	-53088.6
774	-53088.9
775	-53089.1
776	-53089.5
777	-53089.9
778	-53090.3
779	-53090.9
780	-53091.4
781	-53092
782	-53092.7
783	-53093.4
784	-53094.1
785	-53094.9
786	-53095.7
787	-53096.5
788	-53097.4
789	-53098.2
790	-53099.1
791	-53100
792	-53100.9
793	-53101.9
794	-53102.8
795	-53103.7
796	-53104.6
797	-53105.5
798	-53106.4
799	-53107.3
800	-53108.1
801	-53108.9
802	-53109.7
803	-53110.5
804	-53111.2
805	-53111.9
806	-53112.5
